0.04596738,0.058297973,-0.03286413,0.03303631,-0.015206617,-0.024717746,0.0075522573,-0.008096877,0.0231234,-0.01138921,0.029906336,-0.021944607,0.009984716,-0.02895015,0.020122062,-0.03540422,0.020655205,0.08664317,-0.002834448,0.023175243
0.04579935,0.05607464,-0.027689945,0.0025223307,-0.026711099,0.0021386796,0.03081612,-0.022360917,-0.007086128,0.015334936,-0.04246219,0.027608158,-0.0073082624,-0.0083587915,-0.01725372,-0.0046458184,0.038227968,0.044111136,-0.025422184,-0.04487389
0.045863383,0.048054397,-0.0066297636,0.016736574,0.015703073,0.021479005,0.07003211,0.026758136,-0.0033049597,0.044858195,0.014158483,-0.0267045,-0.021789955,-0.025339963,-0.019132026,-0.044088215,-0.0053898985,-0.027524723,0.0005217082,0.03346884
0.046262242,0.04466165,-0.025167458,-0.020897387,-0.023539957,-0.0129863955,0.037991144,-0.007094489,-0.01498485,0.015535441,0.029790578,-0.008024073,0.019974329,0.0028624425,-0.035515536,-0.07178355,0.009457849,0.044473965,-0.050992418,-0.0060709035
0.04476097,0.054789025,-0.0034995317,-0.026017291,0.04040149,-0.05257685,0.037672754,0.0055596936,-0.026311185,-0.0068908217,0.028091282,-0.017377561,0.028472556,0.03479028,-0.029486049,-0.043752253,0.006963274,-0.0057657612,-0.059742294,-0.01737703
0.045299575,0.046863712,-0.015245612,-0.0010998995,-0.011766502,0.025331696,0.02718706,-0.019490188,0.0064625735,0.013507958,-0.014996364,0.009645655,0.0041079884,0.01919911,-0.013010069,-0.019298965,0.01751981,-0.042750884,-0.052228518,-0.027479874
0.046388496,0.043572307,-0.011307075,-0.011757192,-0.0117652705,-0.023879614,0.04878074,0.0051846034,-0.056341924,0.023743477,0.031135112,-0.035059553,0.0075452207,-0.0090489285,-0.0325948,-0.0707556,0.01681557,-0.004572899,-0.052341778,-0.0013028274
0.042245056,0.015553257,-0.100546196,0.0014063177,-0.015970262,-0.019665578,-0.12719697,0.11496256,0.0046273815,0.12691393,0.08848284,0.07407917,0.11197603,0.068602994,-0.06366719,-0.053194605,-0.035048455,-0.03323297,-0.09738346,-0.016735626
0.043007553,0.018730288,-0.100208424,0.0059367213,-0.025375476,-0.02574527,-0.12917572,0.11665041,0.0099065825,0.1396979,0.09285239,0.070215836,0.11190301,0.05558191,-0.03027854,-0.014210138,-0.04529233,0.015398371,-0.1029442,-0.01350931
0.043364603,0.036126714,-0.0775293,-0.008898009,-0.022274917,-0.0035253153,-0.09418404,0.027971419,0.07602812,0.07936699,0.04887107,0.07206867,0.10665253,0.054271616,-0.031197034,0.015810054,-0.065644644,0.00542547,-0.08857318,-0.05390365
0.04230906,0.012814454,-0.09367288,-0.025588779,0.005152222,-0.005945474,-0.12330757,0.112518266,0.021205949,0.10932002,0.09142926,0.059277993,0.04586066,0.08876207,-0.09180505,-0.093573146,-0.0459001,-0.046892036,-0.06897265,-0.00536494
0.04146475,0.0046715564,-0.10570147,-0.023403091,0.014590529,-0.011221145,-0.1346947,0.11415441,0.041491374,0.11635024,0.09145845,0.07310346,0.08316122,0.07109091,-0.09475083,-0.079242915,-0.06800716,-0.051027667,-0.06546018,-0.05136691
0.0434035,-0.008544172,-0.14378281,-0.0032943694,0.00027622972,-0.023488062,-0.13999858,0.14620033,0.017713832,0.1196451,0.09504671,0.06332808,0.111421235,0.014185963,-0.03294042,0.003827143,-0.06669866,-0.01239333,-0.053813435,-0.040818587
0.04100956,-0.028242389,-0.1584987,-0.022914281,0.02708558,-0.016231604,-0.15998693,0.1567524,0.021968873,0.11722269,0.11949802,0.08721503,0.09304138,0.039939426,-0.08039694,-0.068913765,-0.09461191,-0.07516665,-0.047601327,-0.035085328
0.044236135,0.06963695,-0.032799594,0.027021976,-0.03818467,0.02456494,0.014172877,-0.028171573,0.024421822,0.0237595,-0.029654533,0.009464708,0.03893942,-0.098045096,0.043382075,-0.06625922,0.008989016,0.10894608,-0.016038684,0.02352325
0.04202205,0.036656585,-0.06275119,-0.019618992,0.02201186,0.04550903,-0.060550347,-0.005804678,0.07386619,-0.010697969,-0.016838405,0.11311445,0.05691547,-0.038542558,-0.047371488,-0.05671344,0.010671756,0.01250904,-0.031631168,0.022943754
0.04530982,0.04675212,-0.036641624,0.01650519,0.010655196,0.020545581,0.02408434,-0.0050666337,0.017890098,-0.022697223,0.021017838,0.012935005,0.019271858,0.037466183,-0.039588876,-0.05089508,0.021865109,-0.030799152,-0.014462617,0.05244675
0.044489942,0.052145842,-0.065703556,0.015324217,0.0021706251,0.005640706,-0.012298157,0.015882976,-0.0009550081,0.026661376,0.01165923,-0.002956276,-0.022220723,-1.8613771e-05,-0.014569752,-0.09023301,0.011262957,0.029917443,0.016456075,0.09654422
0.044947553,0.045572694,-0.009731562,0.03226188,-0.034519643,-0.024129163,0.029391097,0.01109088,-0.042578477,-0.0011921494,0.069586955,-0.051469676,0.006449286,0.052201215,-0.03525034,-0.024177674,0.055722326,0.05408628,-0.033551678,0.074188754
0.04454498,0.048640516,-0.023710847,0.015511626,-0.021329101,-0.00024052197,0.011599676,0.021960806,-0.03932112,-0.0015206661,0.024998782,-0.046540957,-0.026802616,0.05145733,-0.053422377,-0.014323303,0.061794605,0.055949777,-0.030408012,0.06402172
0.044456042,0.052359223,-0.028843835,0.0019673489,-0.008384479,-0.0050492077,0.00709778,-0.016979875,-7.451905e-05,-0.025476001,0.0077766497,-0.020526223,-0.024335472,0.046119172,-0.05560042,-0.0114833275,0.033983745,0.038158555,-0.03370837,0.048519347
0.046185102,0.047379673,-0.030914802,0.006651028,-0.0022532204,0.018647812,0.033759706,0.002606073,0.0017594415,0.0035127073,-0.003198693,-0.00968843,0.03940592,0.027047854,-0.044277493,-0.0025813782,0.039730776,-0.02280685,0.020809015,0.022535777
0.045681898,0.047394026,-0.025823472,-0.015913406,-0.03798053,0.022722375,0.033512622,-0.034701068,0.017006071,0.0029743484,-0.019540334,0.017986447,0.023874661,0.018259069,-0.0022399835,-0.04152521,0.026624905,-0.03429327,-0.02083944,-0.07953451
0.044777863,0.06146578,-0.058506317,-0.0015553061,0.018708482,0.018689783,0.0012878008,-0.03212461,0.03704136,-0.009922119,-0.04209215,0.030891135,-0.013538751,0.00070462265,-0.0067853164,-0.06288317,-0.027135095,0.008097453,0.023445878,-0.014593094
0.045648083,0.012687741,-0.07483925,-0.020184549,-0.01944509,-0.013015172,-0.003648039,0.015896376,-0.080577955,-0.014565514,0.023997081,-0.03688287,-0.107579276,-0.0060603153,-0.046949536,0.009763469,0.06007452,-0.0332066,-0.048104756,-0.012714102
0.04679129,0.053529266,-0.028814672,0.009766037,-0.03230773,-0.009475588,0.04017254,0.015375059,-0.026965851,-0.00032479168,0.041704804,-0.028949486,0.013138205,0.015490761,-0.033455424,-0.054089166,0.04071948,0.055008333,-0.028485991,0.02772887
0.044600304,0.013777077,-0.048687253,-0.037830293,-0.06156257,-0.0050037685,-0.0011831073,-0.030375706,-0.051578842,-0.011232388,0.023589127,0.00033509822,-0.041225314,0.033437505,-0.019827312,0.010732643,0.10932453,0.05737878,-0.03629413,-0.07218951
0.044173192,0.025394987,-0.043037128,-0.027008697,-0.04732318,0.009683829,0.0016075986,-0.02333755,-0.0698274,-0.0069729015,0.00049695955,-0.002265807,-0.06356146,0.036209863,-0.03997249,-0.030907992,0.07868309,0.0044555464,-0.019802308,-0.040376693
0.045091197,0.05398191,-0.021430995,0.017424082,-0.06807778,0.025656013,-0.0037596414,-0.012247023,-0.013061449,0.020909179,-0.05496197,-0.019237628,-0.0082643675,-0.027913177,0.011594477,-0.002677475,0.014221922,0.0061677303,0.0064511993,0.008442717
0.044866726,0.020587154,0.035756223,0.039952513,-0.016200136,-0.024755273,0.023857377,0.022946369,-0.0058596716,-0.005857484,0.01204591,0.0028952954,0.014331808,0.070168175,-0.04991954,-0.0168197,0.027642999,-0.082657315,0.009305855,0.093112245
0.04508161,0.024435777,0.030590706,0.038746864,-0.01766742,-0.022515174,0.01549245,0.020131448,-0.011516787,0.0023299027,0.00045518694,0.014458146,0.024697086,0.07735197,-0.031489365,-0.0121603375,0.015216286,-0.073458634,0.020451985,0.0715416
0.045605026,0.022454573,0.009025797,0.04134373,-0.0059765163,-0.028134568,0.016893584,0.021453297,-0.011812584,0.006713142,0.00031997424,0.020497164,0.03322311,0.0734053,-0.02459099,0.0008926466,0.04502072,-0.08076499,0.027541976,0.067841716
0.045605026,0.022454573,0.009025797,0.04134373,-0.0059765163,-0.028134568,0.016893584,0.021453297,-0.011812584,0.006713142,0.00031997424,0.020497164,0.03322311,0.0734053,-0.02459099,0.0008926466,0.04502072,-0.08076499,0.027541976,0.067841716
0.045558598,0.049578227,-0.019557001,0.015976898,-0.0043548755,-0.009663868,0.022489712,-0.006685526,0.016908322,-0.020490346,-0.012828549,-0.0016921395,0.022763278,0.05475163,-0.03738209,-0.043708604,0.010178249,-0.0344565,-0.004161759,0.052582137
0.04453509,0.043834377,-0.031929526,-0.003302265,0.031745255,0.0019143627,0.039010353,-0.012100776,0.0072610765,-0.02658564,0.008969708,0.026321478,0.023240311,0.06905287,-0.065490566,-0.0373566,0.04097566,-0.07305587,0.01874669,0.052627683
0.045964085,0.056012705,-0.005127601,0.025997711,0.0035417099,-0.055445038,0.042858087,0.020428387,-0.03579326,0.0032144152,0.060263768,-0.054779723,0.05110132,0.039394066,-0.023401123,-0.032437414,0.0305297,0.00044904227,-0.024484344,0.07421965
0.044966307,0.058193665,-0.007658214,0.0030723354,0.03978116,-0.06132936,0.03689712,-0.0075891493,0.0023935784,-0.022162007,0.053985853,-0.021803902,0.048518516,0.048172154,-0.040123373,-0.041651797,0.014873144,0.00019383497,-0.039242566,0.06940778
